Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Prazo máximo de Entrega (product.metafields.nerd.dias_max),Prazo Mínimo de Entrega (product.metafields.nerd.dias_min),Prazo de entrega (product.metafields.nerd.prazo_entrega),Cor do Badge (product.metafields.nerdling.badge_color),Data de lançamento (product.metafields.nerdling.data_lancamento),Badge do Produto (product.metafields.nerdling.product_badge),Link (product.metafields.nerdlingo.link),Características de roupas esportivas (product.metafields.shopify.activewear-clothing-features),Atividade (product.metafields.shopify.activity),Grupo de idade (product.metafields.shopify.age-group),Instruções de cuidados (product.metafields.shopify.care-instructions),Características de roupas (product.metafields.shopify.clothing-features),Cor (product.metafields.shopify.color-pattern),Tecido (product.metafields.shopify.fabric),Decote (product.metafields.shopify.neckline),Faixa etária recomendada (product.metafields.shopify.recommended-age-group),Tamanho (product.metafields.shopify.size),Tipo de comprimento da manga (product.metafields.shopify.sleeve-length-type),Gênero alvo (product.metafields.shopify.target-gender),Tipo de comprimento do top (product.metafields.shopify.top-length-type),Características do boneco (product.metafields.shopify.toy-figure-features),Material de brinquedo/jogo (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brasil,Price / Brasil,Compare At Price / Brasil,Status
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Branca,,,G1,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh65xh3e.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Branca,,,G2,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh65xh3e.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Branca,,,G3,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh65xh3e.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Branca,,,G4,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh65xh3e.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Branca,,,G5,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh65xh3e.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,P,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,M,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,GG,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G1,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G2,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G3,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G4,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Preto,,,G5,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m6dwzihatg0778.webp?v=1775604207,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,P,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,M,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,GG,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G1,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G2,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G3,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G4,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Azul Royal,,,G5,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh3cslf3.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,P,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,M,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,GG,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G1,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G2,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G3,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G4,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Cinza,,,G5,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh1y8590.webp?v=1775604209,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,P,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,M,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,GG,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G1,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G2,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G3,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G4,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-unissex-espirito-samurai-japonc3aas-streetwear-anime-algodc3a3o-fio-3001-camisa-blusa-promoc3a7c3a3o-i53435800522593714172extraparams7b22display_model_id223a2387802547632c22model_selection_logic223a37d,,,,,,,,,Laranja,,,G5,,,,,,0.0,,continue,manual,114.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/br-11134207-7r98o-m67xqqkh0jnp74.webp?v=1775604208,kg,,,,,,
httpsshopeecombrcamiseta-oriental-masculino-japc3a3o-por-do-sol-premium-i157197645322498735828extraparams7b22display_model_id223a1197246505272c22model_selection_logic223a37dsp_atkb1cada0a-debd-46ab-90ba-a74423e2fa80xptdkb1cada0a-d,Camiseta Japão Por Do Sol Premium,"<p>P - Comprimento: 61 cm | Cintura: 44 cm  M - Comprimento: 66 cm | Cintura: 50 cm  G - Comprimento: 69 cm | Cintura: 51 cm  GG - Comprimento: 78 cm | Cintura: 53 cm  P - Comprimento: 61 cm | Cintura: 44 cm  M - Comprimento: 66 cm | Cintura: 50 cm  G - Comprimento: 69 cm | Cintura: 51 cm  GG - Comprimento: 78 cm | Cintura: 53 cm</p><strong>Detalhes do Produto</strong><ul>
<li>
<strong>Material:</strong> 100% Algodão Penteado Fio 30.1 — macio e respirável</li>
<li>
<strong>Modelagem:</strong> Unissex, corte reto, manga curta, gola redonda</li>
<li>
<strong>Estampa:</strong> DTF de alta qualidade — cores vibrantes e durabilidade comprovada</li>
<li>
<strong>Tamanhos disponíveis:</strong> P, M, G e GG</li>
</ul><strong>Cuidados com o Produto</strong><ul>
<li>Lavar com a estampa do avesso, em água fria.</li>
<li>Não utilizar alvejante nem ciclo pesado na máquina.</li>
<li>Secar à sombra; não passar ferro diretamente sobre a estampa.</li>
</ul>",Nerdlingolab,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Camiseta Básica Algodão,"Cor_BegeClaro, Cor_BegeEscuro, Cor_Branco, Cor_Cinza, Cor_Preto, Gênero_Masculino, Japones, Tamanho_G, Tamanho_GG, Tamanho_M, Tamanho_P",true,Cor,Branco,,Tamanho,P,,,,,,0.0,,continue,manual,107.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdwc-mcb7j5zkl04g64.webp?v=1775604204,1,"",false,Camiseta Oriental Masculino Japão Por Do Sol Premium,"Camiseta Oriental Masculino Japão Por Do. 100% algodão, estampa DTF resistente. Tamanhos P ao GG. Nerdlingolab.",,,,,'2026-04-03,🆕 NOVO,https://shopee.com.br/Camiseta-Oriental-Masculino-Jap%C3%A3o-Por-Do-Sol-Premium-i.1571976453.22498735828?extraParams=%7B%22display_model_id%22%3A119724650527%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1cada0a-debd-46ab-90ba-a74423e2fa80&xptdk=b1cada0a-debd-46ab-90ba-a74423e2fa80,,,adultos,,,branco; preto; azul-claro; roxo; vermelho-musgo; amarela,,redondo,,xg,curto,masculino,medio,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdwc-mcb7j5zkl04g64.webp?v=1775604204,kg,,,true,,,active
httpsshopeecombrcamiseta-oriental-masculino-japc3a3o-por-do-sol-premium-i157197645322498735828extraparams7b22display_model_id223a1197246505272c22model_selection_logic223a37dsp_atkb1cada0a-debd-46ab-90ba-a74423e2fa80xptdkb1cada0a-d,,,,,,,,,Branco,,,M,,,,,,0.0,,continue,manual,107.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdvz-mcb7j6lrn56adf.webp?v=1775604204,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdwc-mcb7j5zkl04g64.webp?v=1775604204,kg,,,,,,
httpsshopeecombrcamiseta-oriental-masculino-japc3a3o-por-do-sol-premium-i157197645322498735828extraparams7b22display_model_id223a1197246505272c22model_selection_logic223a37dsp_atkb1cada0a-debd-46ab-90ba-a74423e2fa80xptdkb1cada0a-d,,,,,,,,,Branco,,,G,,,,,,0.0,,continue,manual,107.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdwq-mcb7j77ys2ip67.webp?v=1775604206,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/9050/9168/files/sg-11134201-7rdwc-mcb7j5zkl04g64.webp?v=1775604204,kg,,,,,,
